CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
12-15-0061-46,12-032,SAN MARCOS,MALACATAN,CENTRO PRIVADO DE ESTUDIOS SUPERACIÓN,CANTON MORAZAN,57487516,LUIS EMILIO LEÓN CALVILLO,FREDY WALDEMAR BAUTISTA FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-15-0071-46,12-032,SAN MARCOS,MALACATAN,LICEO PREUNIVERSITARIO PANAMERICANO,"COLONIA ALEJOS, 1-93 ZONA 1",77770233,LUIS EMILIO LEÓN CALVILLO,ZORAIDA MARGOT GUZMAN BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-15-0076-46,12-032,SAN MARCOS,MALACATAN,COLEGIO PRIVADO SANTA LUCIA,MALACATAN,77769404,LUIS EMILIO LEÓN CALVILLO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-15-0087-46,12-058,SAN MARCOS,MALACATAN,COLEGIO ADVENTISTA MODELO,CABECERA MUNICIPAL,77770505,LUIS FERNANDO SANCHEZ SILVA,OSMAN ARSENIO HERNANDEZ CHUN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-15-0089-46,12-032,SAN MARCOS,MALACATAN,LICEO EXPERIMENTAL,6A. AVENIDA 1-22 ZONA 1 COLONIA EL MAESTRO,58749742,LUIS EMILIO LEÓN CALVILLO,JANETH JULISSA LOPEZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-15-0093-46,12-032,SAN MARCOS,MALACATAN,CENTRO DE ESTUDIOS POR MADUREZ CEEM,CABECERA MUNICIPAL,77601164,LUIS EMILIO LEÓN CALVILLO,CARLOS FRANCISCO AVILA DE LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-15-0096-46,12-032,SAN MARCOS,MALACATAN,LICEO PREUNIVERSITARIO LA FE,1RA. AVENIDA 1-41 ZONA 1,48774419,LUIS EMILIO LEÓN CALVILLO,MARIA CONCEPCIÓN TEO SOLIS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-15-0100-46,12-032,SAN MARCOS,MALACATAN,INSTITUTO PRIVADO MIXTO MALACATECO,"5A. AVENIDA 6-185 ZONA 2, CANTON MORAZAN",77770748,LUIS EMILIO LEÓN CALVILLO,JULIO AUGUSTO CASTILLO WUNDRAM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-15-0125-46,12-032,SAN MARCOS,MALACATAN,INSTITUTO PRIVADO TECNOLÓGICO BENSON,4A. AVENIDA Y 7A. CALLE ESQUINA ZONA 2,77770755,LUIS EMILIO LEÓN CALVILLO,LUIS MANUEL RIVERO HERNÁNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-15-0134-46,12-032,SAN MARCOS,MALACATAN,INSTITUTO PARTICULAR TECNICO VOCACIÓNAL PRACTICO MODERNO,2DA. AVENIDA 1-42 ZONA 1,59954065,LUIS EMILIO LEÓN CALVILLO,HECTOR AUGUSTO OCHOA GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-15-0141-46,12-032,SAN MARCOS,MALACATAN,COLEGIO AMISADAI,3RA. AVENIDA 6-43 ZONA 2,54810219,LUIS EMILIO LEÓN CALVILLO,JOSÉ MOISES CALDERÓN OCHOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-15-0150-46,12-032,SAN MARCOS,MALACATAN,INSTITUTO TECNOLÓGICO EMPRESARIAL,CABECERA MUNICIPAL,56177587,LUIS EMILIO LEÓN CALVILLO,JULIO ALBERTO VELÁSQUEZ VÁSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-15-0154-46,12-032,SAN MARCOS,MALACATAN,COLEGIO SUPERIOR HARVARD,"2DA. CALLE 2-50 ZONA 1, CANTÓN SAN JUAN DE DIOS",58210330,LUIS EMILIO LEÓN CALVILLO,JUAN HUMBERTO PAZ DOMINGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-15-0159-46,12-109,SAN MARCOS,MALACATAN,CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX,CABECERA MUNICIPAL,47233289,VIOLETA FLORIDALMA FUENTES QUIROA,TAYRA MISHELL DE LEÓN FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-15-0736-46,12-032,SAN MARCOS,MALACATAN,INSTITUTO PARTICULAR LICEO GUATEMALA,6A. AV. 1-22 ZONA 1,77770084,LUIS EMILIO LEÓN CALVILLO,CARLYLE MALDONADO MORALES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-15-0737-46,12-032,SAN MARCOS,MALACATAN,INSTITUTO NORMAL MIXTO,COLONIA EL MAESTRO,41496776,LUIS EMILIO LEÓN CALVILLO,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-15-4193-46,,SAN MARCOS,MALACATAN,INSTITUTO NORMAL MIXTO MALACATAN,,,,,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-15-4644-46,99-001,SAN MARCOS,MALACATAN,COLEGIO CORAZON DE JESUS,,,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGÜE,MATUTINA,FIN DE SEMANA,SAN MARCOS
12-15-5427-46,99-001,SAN MARCOS,MALACATAN,INSTITUTO DE PERITO EN MERCADOTECNIA Y PUBLICIDAD,COLONIA EL MAESTRO,,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,OFICIAL,URBANA,TEMPORAL TITULOS,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-16-0026-46,12-116,SAN MARCOS,CATARINA,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,2A. AV. 2-26 ZONA 1,54527327,ELMER URIEL MALDONADO RIVERA,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-16-0028-46,12-037,SAN MARCOS,CATARINA,COLEGIO CRISTIANO SHEKINA,FINAL DE LA 9A. CALLE SHEKINA ZONA 1,77227319,CESAR AUGUSTO AMBROCIO GUTIERREZ,MARTA FLORENCIA MUÑOZ DE RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-16-0031-46,12-037,SAN MARCOS,CATARINA,INSTITUTO TECNOLOGICO CATARINA,CATARINA,77227369,CESAR AUGUSTO AMBROCIO GUTIERREZ,HERMAN ALEJANDRO BARRIOS MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-16-0041-46,12-037,SAN MARCOS,CATARINA,COLEGIO CRISTIANO MIXTO BETHEL,ALDEA EL TECOMATE,53409424,CESAR AUGUSTO AMBROCIO GUTIERREZ,IRIDA ELIZET BAUTISTA OROZCO DE GIRÓN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-17-0009-46,12-038,SAN MARCOS,AYUTLA,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,COLONIA LA VERDE,59709365,ALCIRA ARGENTINA FLORES GONZALES DE MAYORGA,MONICA ROCIO SALAZAR MAZARIEGOS OCHOA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-17-0019-46,12-096,SAN MARCOS,AYUTLA,INSTITUTO PARTICULAR MIXTO TECUN UMAN,2A. AVENIDA Y 3A. CALLE ZONA 1 CIUDAD TECUN UMAN,77768413,ROMULO AUGUSTO TUL MAZARIEGOS,OSWALDO LEONEL LOPEZ BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-17-0023-46,12-038,SAN MARCOS,AYUTLA,LICEO AYUTLECO,"5TA. AVENIDA 01-010 ZONA 1, CIUDAD TECUN UMAN",77765958,ALCIRA ARGENTINA FLORES GONZALES DE MAYORGA,JOSE EULALIO ARGUETA OCHOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-17-0025-46,12-038,SAN MARCOS,AYUTLA,COLEGIO PARTICULAR MIXTO NIHAIB,"5A. CALLE ENTRE 5A. Y 6TA. AVENIDA ZONA 1, CIUDAD TECUN UMAN",45619169,ALCIRA ARGENTINA FLORES GONZALES DE MAYORGA,DAGOBERTO LEONEL VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,NOCTURNA,DIARIO(REGULAR),SAN MARCOS
12-17-0027-46,12-096,SAN MARCOS,AYUTLA,INSTITUTO PRIVADO MIXTO RAFAEL LANDIVAR,CIUDAD TECUN UMAN,77768427,ROMULO AUGUSTO TUL MAZARIEGOS,JUTBERTO ROLANDO MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,NOCTURNA,DIARIO(REGULAR),SAN MARCOS
12-17-0029-46,12-038,SAN MARCOS,AYUTLA,INSTITUTO PRIVADO MIXTO SAN LORENZO,ALDEA ZANJON SAN LORENZO,49902983,ALCIRA ARGENTINA FLORES GONZALES DE MAYORGA,MARTA CAROLINA MONTERROSO CASTELLANOS DE ALFONZO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-17-0035-46,12-038,SAN MARCOS,AYUTLA,COLEGIO ADVENTISTA ORIÓN,CASERÍO LAS DELICIAS,77766578,ALCIRA ARGENTINA FLORES GONZALES DE MAYORGA,DERSY SARAÍ AJPACAJA FUENTES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-17-0040-46,12-038,SAN MARCOS,AYUTLA,COLEGIO NUESTRA SEÑORA DE LA ASUNCIÓN,4TA. CALLE 5-38 ZONA 2,42207216,ALCIRA ARGENTINA FLORES GONZALES DE MAYORGA,TERESA DE JESUS RODAS MARROQUÍN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-17-3048-46,12-038,SAN MARCOS,AYUTLA,CENTRO DE ESTUDIOS TECNOLOGICOS TECNOPRO,5A. CALLE 2-44 ZONA 2,53901836,ALCIRA ARGENTINA FLORES GONZALES DE MAYORGA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-17-4558-46,12-038,SAN MARCOS,AYUTLA,INSTITUTO PRIVADO MIXTO DE EDUCACIÓN BASICA Y BACHILLERATO POR MADUREZ,3A. AV. 6-52 ZONA 2 CIUDAD TECUN UMAN,77768427,ALCIRA ARGENTINA FLORES GONZALES DE MAYORGA,JUTBERTO ROLANDO MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-18-0013-46,12-093,SAN MARCOS,OCOS,COLEGIO PRIVADO RURAL MIXTO LICEO MODERNO,PARCELAMIENTO LA BLANCA,,JUAN JOSÉ TOBAR TEBALAN,MELVI WALDIR HURTADO CIFUENTES,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-18-0017-46,12-093,SAN MARCOS,OCOS,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,PARCELAMIENTO LA BLANCA,,JUAN JOSÉ TOBAR TEBALAN,,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-18-0022-46,12-093,SAN MARCOS,OCOS,COLEGIO ADVENTISTA MARANATHA,PARCELAMIENTO LA BLANCA,45832459,JUAN JOSÉ TOBAR TEBALAN,SONIA NOEMI GARCIA FUENTES DE AGUIRRE,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-18-5062-46,12-040,SAN MARCOS,OCOS,CENTRO EDUCATIVO CRISTO EL SALVADOR FE Y ALEGRIA NO.03,PARCELAMIENTO LA BLANCA,,FREDY NEFTALI OROZCO GODINEZ,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-19-0048-46,12-042,SAN MARCOS,SAN PABLO,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,CABECERA MUNICIPAL,31056495,LIZZY CARLILY ESCOBAR OROZCO,OSWALDO ALEXANDER LAPARRA GONZALES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-19-0054-46,12-112,SAN MARCOS,SAN PABLO,COLEGIO DE INFORMATICA AURELIO BALDOR CIAB,2A. CALLE 2-38 ZONA 1,77923650,JUAN CARLOS RIVERA GRAMAJO,MIGUEL ERNESTO DE LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-19-0084-46,12-041,SAN MARCOS,SAN PABLO,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,CABECERA MUNICIPAL,59010180,MARCOS VINICIO ALPIREZ GUZMAN,ABEL DESIDERIO LOPEZ BARRIOS,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-19-0086-46,12-041,SAN MARCOS,SAN PABLO,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR EL SISTEMA DE COOPERATIVA,SAN PABLO,59010180,MARCOS VINICIO ALPIREZ GUZMAN,ABEL DESIDERIO LOPEZ BARRIOS,DIVERSIFICADO,COOPERATIVA,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-19-0100-46,12-035,SAN MARCOS,SAN PABLO,COLEGIO MIXTO LICEO ORIZABA,LOTE NO. 4 COLONIA BENDICIÓN DE DIOS,41062381,CESAR AUGUSTO RODRIGUEZ CHILEL,EDWIN LÓPEZ ORIZABA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-19-0110-46,12-112,SAN MARCOS,SAN PABLO,INSTITUTO TECNOLÓGICO LINCOLN,CABECERA MUNICIPAL,52071811,JUAN CARLOS RIVERA GRAMAJO,LUIS MANUEL RIVERO MÉRIDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-19-3909-46,12-101,SAN MARCOS,SAN PABLO,LICEO TECNOLOGICO HUMANISTA SAN PABLO,---,,VERÓNICA ESPERANZA AGUILAR GÓMEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-19-5070-46,12-041,SAN MARCOS,SAN PABLO,INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA MUNICIPAL,CABECERA MUNICIPAL,,MARCOS VINICIO ALPIREZ GUZMAN,,DIVERSIFICADO,MUNICIPAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-19-5276-46,12-112,SAN MARCOS,SAN PABLO,COLEGIO PRIVADO EMANUEL,COMUNIDAD AGRARIA EL PORVENIR,,JUAN CARLOS RIVERA GRAMAJO,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-20-0033-46,12-043,SAN MARCOS,EL QUETZAL,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA,CABECERA MUNICIPAL,53480231,DILIAN AZUCENA MALDONADO DE LEON,MARGARITO MANOLO PEREZ CONSTANZA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-20-0034-46,12-043,SAN MARCOS,EL QUETZAL,COLEGIO PRIVADO MIXTO FE Y ESPERANZA,ALDEA SAN FRANCISCO,51937592,DILIAN AZUCENA MALDONADO DE LEON,RAFAEL ALBERTO SOTO MALDONADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-21-0019-46,12-044,SAN MARCOS,LA REFORMA,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,CANTON LA PALMA,57643124,RUDY AMILCAR REQUENA GODÍNEZ,,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-21-3038-46,12-044,SAN MARCOS,LA REFORMA,COLEGIO PRIVADO MIXTO LA REFORMA,2A. AVENIDA 0-78 ZONA 1,,RUDY AMILCAR REQUENA GODÍNEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,INTERMEDIA,DIARIO(REGULAR),SAN MARCOS
12-21-5261-46,12-044,SAN MARCOS,LA REFORMA,INSTITUTO PRIVADO MIXTO JOSE RODRIGO PEREZ Y PEREZ,FINCA DOS MARIAS,46479462,RUDY AMILCAR REQUENA GODÍNEZ,ERNESTO RANFERI FUENTES RECINOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-22-0003-46,12-045,SAN MARCOS,PAJAPITA,INSTITUTO TECNOLOGICO GERARDI,CABECERA MUNICIPAL,57177772,DELFINO ELISEO MALDONADO GAVARRETE,EDWIN MANUEL MERIDA VIAU,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-22-0008-46,12-045,SAN MARCOS,PAJAPITA,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,COMPLEJO EDUCATIVO,41566955,DELFINO ELISEO MALDONADO GAVARRETE,LEONIDAS JOEL TRIGUEROS MORALES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-22-0015-46,12-045,SAN MARCOS,PAJAPITA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA,ALDEA SAN ANTONIO LAS FLORES,57177453,DELFINO ELISEO MALDONADO GAVARRETE,NORA MARITZA REYES MALDONADO DE MORAN,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-22-0020-46,12-045,SAN MARCOS,PAJAPITA,LICEO EXPERIMENTAL,5TA. CALLE 5-92 ZONA 1,41200420,DELFINO ELISEO MALDONADO GAVARRETE,YEIMY ROCIO GRANADOS RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-22-0027-46,12-045,SAN MARCOS,PAJAPITA,COLEGIO AMERICANO,CABECERA MUNICIPAL,40050801,DELFINO ELISEO MALDONADO GAVARRETE,YESENIA PATRICIA POROJ DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-23-0031-46,12-082,SAN MARCOS,IXCHIGUAN,INSTITUTO TECNOLOGICO DEL ALTIPLANO MARQUENSE ITAMAR QO TZIK,CANTON NUEVO IXCHIGUAN,57209157,LUIS EMILIO CHAVEZ PEREZ,MILVIA ARACELY MARTÍNEZ MÉNDEZ DE LÚCAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-23-0038-46,12-110,SAN MARCOS,IXCHIGUAN,COLEGIO PREUNIVERSITARIO BETHEL,IXCHIGUAN,59013511,ALBERTO LUCAS MARTIN,SANDRA YOMARA RAMIREZ CHAVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-23-0040-46,12-110,SAN MARCOS,IXCHIGUAN,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,ALDEA CALAPTE,47118226,ALBERTO LUCAS MARTIN,JULIO CESAR BARRIOS ARREAGA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-23-4541-46,12-110,SAN MARCOS,IXCHIGUAN,INSTITUTO DIVERSIFICADO POR EL SISTEMA DE COOPERATIVA,CABECERA MUNICIPAL,57781984,ALBERTO LUCAS MARTIN,,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-24-0038-46,12-048,SAN MARCOS,SAN JOSE OJETENAM,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERISFICADA,CABECERA MUNICIPAL,45231986,CÉSAR LEONEL RAMIREZ GALICIA,ANA RUTH NAVARRO OROZCO DE LOPEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-24-0048-46,12-048,SAN MARCOS,SAN JOSE OJETENAM,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,CABECERA MUNICIPAL,46524964,CÉSAR LEONEL RAMIREZ GALICIA,ANA RUTH NAVARRO OROZCO DE LOPEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-24-0054-46,12-048,SAN MARCOS,SAN JOSE OJETENAM,COLEGIO TECNOLÓGICO PIEDRA PARTIDA,5A. AVENIDA ZONA 1,45663069,CÉSAR LEONEL RAMIREZ GALICIA,MARVIN OSBELI OROZCO VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-24-4709-46,12-048,SAN MARCOS,SAN JOSE OJETENAM,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR EL SISTEMA DE COOPERATIVA DE ENSEÑANZA CESAR PAULA MAES,5A. AVENIDA 7-22 ZONA 2,30767004,CÉSAR LEONEL RAMIREZ GALICIA,,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-25-0018-46,12-049,SAN MARCOS,SAN CRISTOBAL CUCHO,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,ALDEA BARRANCA GRANDE,59731637,IDILIO ALEJO OROZCO MENDEZ,WUILLIAM ANTONIO CARDONA COY,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-25-0022-46,12-049,SAN MARCOS,SAN CRISTOBAL CUCHO,INSTITUTO TECNOLOGICO SAN CRISTOBAL,5A. CALLE ZONA 3,48178713,IDILIO ALEJO OROZCO MENDEZ,AMELIA MARIA MALDONADO OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-25-0028-46,12-049,SAN MARCOS,SAN CRISTOBAL CUCHO,INSTITUTO TECNOLÓGICO SAN CRISTÓBAL ITESC,5TA. CALLE ZONA 3,48178713,IDILIO ALEJO OROZCO MENDEZ,BRIDMA SUCELY GÓMEZ AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-26-0024-46,12-015,SAN MARCOS,SIPACAPA,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,ALDEA TRES CRUCES,45478162,ADELSO JUAN NOLASCO AMBROCIO,,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-26-0048-46,12-015,SAN MARCOS,SIPACAPA,COLEGIO INTEGRAL BLASE PASCAL,CABECERA MUNICIAL,55278891,ADELSO JUAN NOLASCO AMBROCIO,SONIA JUANITA PEREZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-26-0053-46,12-015,SAN MARCOS,SIPACAPA,COLEGIO DE ESTUDIOS SUPERIORES SIPACAPA CESS,1RA. AVENIDA Y 2DA. CALLE ZONA 1,33338449,ADELSO JUAN NOLASCO AMBROCIO,BALDOMERO ZAPET RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-26-0055-46,12-015,SAN MARCOS,SIPACAPA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,ALDEA POJ,46391006,ADELSO JUAN NOLASCO AMBROCIO,ELMER JOEL BÁMACA MEJÍA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
